from_node,to_node,distance_km
224,387,2.1374933510925755
224,508,2.2174669258759065
224,561,2.1677872019129225
225,282,2.7675257608980663
225,321,2.5141638799998383
225,493,2.6770410870647714
225,521,2.743474451393014
225,539,2.257139169782013
226,227,2.373823059063455
226,367,4.046225612478145
226,385,2.6585437203536344
226,471,0.47021259447757124
226,568,3.517974379650453
226,597,3.5115787416961535
227,385,0.7557407442906793
227,471,2.774547634065947
227,597,1.1407874638961004
228,229,1.186521653118524
228,490,2.0476000610050917
228,505,3.7574393981458702
228,546,1.6084929741163396
228,557,1.7113874300274312
228,558,1.9406721466289616
229,464,3.2569099576794303
229,546,0.825315179490412
229,557,0.7371556493367727
229,558,2.1363866739122446
230,354,3.147676112825427
230,357,1.8586858169538945
230,434,1.2734081825235106
231,279,2.6827922873191286
231,297,3.8978205961052512
231,365,2.2302290853462314
231,399,2.659401690177075
231,402,3.348642611702832
231,569,2.6381425819071818
232,233,2.4570424344200235
232,240,1.010517032395029
232,258,1.4965837358965433
232,416,1.6896326800807098
233,390,2.8414254974270494
234,251,4.116917163980242
234,347,3.88068744054173
234,352,3.093716246895799
234,370,1.855245039778967
235,264,0.5075342406217573
235,403,1.9152396603776032
235,449,2.322610045027958
235,597,3.428746501983654
236,374,2.9207227543352667
236,375,2.9476939054851177
236,487,3.4200182711516964
237,249,4.0009138875741375
237,375,4.2964991604408125
237,525,1.608024328064119
237,584,3.398018345648099
238,272,0.9305452133692007
238,444,1.5539384339275972
238,595,1.3782991091503172
239,308,3.6463977190617656
239,524,3.760638616010233
239,578,3.9542138709413996
240,258,1.2411692596951471
240,390,2.849726270071824
240,416,2.3169852105507904
240,494,2.817873734374096
241,419,1.2926741983253824
241,460,2.156200463351586
241,582,4.755475461961789
241,598,2.962593660024903
242,427,3.459427251251961
242,480,2.2908249168234365
242,580,0.4521613609554566
243,287,1.5843686162525847
243,360,2.57014205512433
243,361,2.0233474030198315
243,488,3.631607210762869
243,503,2.3764927072915736
244,271,1.8483159176438517
244,311,0.9995034459305071
244,332,2.706132781390148
244,364,1.999472689521186
244,378,3.490712849126961
244,448,1.6170681816659511
244,542,3.1915593427374502
245,270,2.196265800726168
246,354,2.7890428246254073
246,396,2.6550635237561995
247,263,2.668527604530149
247,331,3.0240345018015495
247,412,1.5232708826758183
247,530,3.221122631359868
248,253,2.2781840986134965
248,323,1.6671280286173569
248,411,3.58129278394783
248,506,2.7682630990563113
248,522,1.1281635342833338
249,525,3.6670910287360763
250,265,3.5397004439123694
250,346,4.697663982937074
250,370,4.700044805923318
250,456,2.513385033206408
250,536,3.7214857551460905
251,347,1.6771270700911
252,584,2.30688559468176
252,594,3.0969894552960873
253,305,3.022471279891412
253,323,3.0524897979967367
253,411,2.1260122082606023
253,522,2.332501509186762
254,263,2.2108533625800035
254,330,2.4343054279805743
254,413,0.7533067689142015
254,530,0.8392530710710788
255,505,4.822767405306369
255,559,3.4495228211624607
256,383,1.8273213707723437
256,484,2.6633721424143744
257,342,2.029738998050304
257,344,3.2199285462615457
257,363,2.8363812213692023
257,446,3.0885947482754323
257,588,3.609424976560886
258,294,2.0532632579358747
258,416,1.6157160227199636
258,494,1.7785294593487218
259,285,2.9214925368520186
259,391,2.4488026606077207
259,451,2.0260787314425293
259,499,3.238679405994267
259,564,2.2896669179732685
259,570,3.2336423169252955
259,573,2.133756074658829
260,372,3.423089617565432
260,425,2.3352377595219833
260,478,3.5871150033018724
260,479,0.6369326963282159
260,483,2.8818672386361333
261,284,1.213204136882038
261,426,0.5467707825443263
262,273,4.2680584700590325
262,379,3.9326318904248154
262,388,2.2998523661963204
262,389,1.395563291562518
263,413,2.9198696751486093
263,530,2.6093608648475293
264,403,1.6451722758527487
264,442,3.8712919878087457
264,449,2.7971067072853457
265,346,2.035720275682692
265,370,2.8988663017312204
265,568,2.244047264663782
266,312,3.315403568652174
266,455,2.9763358895586913
266,567,3.415492074225813
267,380,2.4021929201826526
267,381,0.29841172829827656
267,477,1.81356729433314
267,571,2.184156545604698
268,421,1.8825973525255313
268,454,2.608824400374483
268,575,2.9928152557798158
268,591,1.2476511633149787
269,304,3.21013509261507
269,406,3.9712373911498418
269,495,1.506866527540903
269,507,0.4556587389819712
270,521,1.9937806153445918
271,311,2.739969978437575
271,332,1.7186776814721545
271,378,1.9591584505301483
271,542,1.7643399077840296
272,394,2.8912354025139035
272,444,1.7031382676469264
272,595,0.9314790237039879
273,389,2.8731732573953166
273,450,2.7396331110493986
273,523,2.4811718550399857
274,356,1.0870698422148175
274,517,1.9494317249798816
274,549,2.3077380642668452
275,359,2.747775298330303
275,461,3.1364806672533883
276,317,1.2064569002250927
276,324,1.9130664493807643
276,333,0.771911666974413
276,362,2.6809383436533745
277,386,0.9320435784673741
277,456,3.1391572977880076
277,536,2.378578790590214
277,540,2.2091328625935445
278,443,3.610116882646663
278,491,2.6500509526446696
279,316,2.005088844593764
279,398,2.041464451053739
279,399,0.5194363034394658
279,402,0.8776731775606035
279,569,4.280669218023924
280,513,2.2310223535706135
281,340,1.498522769366764
281,405,1.811060867151345
281,408,1.5981933765297842
281,457,3.5580530567722315
281,527,2.7982213034934924
282,321,0.8816682444920095
282,331,1.868978307360359
282,412,2.4404823278401633
282,556,1.5240164758261454
283,331,2.320460271785027
283,378,3.2405186549567406
283,556,2.4305132415348294
284,426,0.8793476661804507
285,414,2.023227314421115
285,500,2.065579749482187
285,564,1.3518913385233908
285,565,2.0868550844976945
285,572,0.6847661094143893
286,427,1.4886712948900584
286,473,2.679070639219839
286,529,2.046160935680729
286,581,3.0977150640470534
287,361,0.9866312728267541
287,467,3.9031037914051696
287,503,2.107363065424712
288,337,2.082491090456171
288,438,3.5206250572358617
289,476,0.7107355637048457
289,596,2.7730327044393848
290,415,3.038661028507202
290,472,3.2855694617314732
290,528,4.116726284151221
291,328,5.462481606773839
291,393,5.529976848243904
291,519,3.1289791005141803
292,373,1.8797082592358496
292,515,3.4782477832811343
292,563,2.1540515850033803
293,372,2.132525288311814
293,439,4.024830499450766
293,440,1.083193022016311
293,482,3.607057541081263
294,417,2.5524660429618993
294,494,0.6650084591235863
295,369,1.4599420213222047
295,417,3.750581232142399
295,452,3.489953865030185
295,548,3.5494110907004246
296,327,3.3729637011885987
296,469,3.409696693781428
296,534,2.3657476345436677
296,544,2.235277457502221
296,545,3.7399901043476373
297,468,2.507081084044932
297,569,4.680026385507586
298,328,2.8464327140213324
298,518,1.244646178706869
298,555,3.8644714881711058
298,585,1.4349374021390502
299,400,2.253602894509343
299,487,1.715591089684053
299,554,1.2574771242643552
300,453,2.6319772906904864
300,552,3.4389553880715646
301,589,3.5516012173459846
302,423,3.0191661586038636
303,474,2.4845076058915714
303,531,0.12791557453567037
303,551,2.0649497005060065
303,578,2.579431643681009
304,395,3.7286105735411756
304,406,3.0319348540701925
306,393,2.7408347746716744
306,395,3.9372953391306145
306,577,0.866061547536977
307,445,3.1917120684312867
307,594,1.87683543111726
308,410,2.340739856722155
308,524,1.0197008818068622
308,579,2.864298028800893
309,351,0.8323965959892483
309,401,4.172701959481929
309,475,2.135066472948555
309,579,3.697420083981076
310,379,2.4280818817411216
310,388,3.5369995114162243
310,428,2.1299472964078023
310,470,2.9395465517926933
310,543,2.6284958616667318
311,335,2.046629711447517
311,364,1.571892902489252
311,448,0.6263766380355872
312,353,1.6475611993016157
313,353,3.1286525108560923
314,480,1.8814095111961493
314,528,2.5742505183182947
314,587,1.831053385569175
315,336,3.147994180389432
315,425,4.209443364623674
315,478,2.8964679693070416
315,483,3.711216716335171
316,398,1.7173844784966055
316,399,2.4675932687557296
316,402,2.2980297677494055
316,491,1.402660944371316
316,492,2.1356365442796936
316,509,3.0981230019022385
316,560,2.32056502026519
317,324,2.9039667847313533
317,333,1.597921359587676
317,362,3.4755611292960182
318,319,2.933644726648076
318,361,3.619627391724561
318,467,2.240531995338679
319,467,4.03317174992339
320,465,2.7405992444097147
320,558,2.106184957731205
321,412,2.252256075563272
321,521,2.785011144167428
321,556,2.4046325996585143
322,394,1.5148953927712838
322,444,3.2577904008446086
322,460,3.3316501739607056
322,595,3.0913728729694627
323,411,3.2790953931741162
323,431,2.6596863498188315
323,522,0.7462868299272175
324,330,1.0945175993231635
324,333,1.3061608800758702
324,362,0.9424760673757888
325,532,2.8089183135501425
326,504,1.760105643447192
326,534,4.506909713538271
326,544,3.9325845638603023
327,469,0.04534435993238617
327,544,5.486268637369999
327,545,4.351776907464071
328,393,3.9856578221387644
328,518,1.9448911808986693
328,555,5.332311414270905
328,585,2.7994302875344226
329,486,4.499488906823478
329,518,4.148006685698657
329,585,3.736091770894669
330,333,2.2907101868537567
330,362,1.5084999293222368
330,413,1.7712868768886418
330,530,2.918054706910772
331,412,1.9195696377423652
331,556,1.8559977776312813
332,378,3.313810875016399
332,533,1.987500921570575
332,542,0.7692808780460463
333,362,1.952920498795434
334,422,1.1925557077331788
334,550,2.2668856774497734
335,349,0.9341270942561363
335,364,2.2804553363414373
335,418,2.6814220771584094
335,429,3.233043950234433
335,448,1.4309150914164923
335,493,2.4259351465908474
335,539,2.5686809417647374
336,438,5.03447409906879
336,478,3.808247475965201
337,420,3.921295749551349
337,553,4.379608205396958
339,407,4.013518143855309
339,444,3.582296393834726
339,582,4.360627739487857
339,586,2.880523399875237
340,405,3.1718173730586847
340,408,1.803542150377386
340,457,3.8028617857896423
340,527,2.1469549373044785
340,566,3.067052256912036
341,380,1.0079477170671172
341,477,1.8609394834402226
341,501,3.537041255037933
341,571,1.731294717241324
342,363,2.1229259700325724
342,446,1.653978104468729
342,601,1.6980009739147386
343,371,0.39811310930436256
343,599,3.116824255317847
344,385,4.276563637233813
344,442,3.233861605050167
344,597,4.762911397278167
345,368,1.8027239627903535
345,495,2.2780337536683386
346,449,1.4145926953486023
346,568,2.5472353248870903
348,376,2.1695009326876273
348,559,3.416129993782834
349,364,2.028519929395866
349,429,2.6889136692406272
349,448,1.8515122451340236
349,493,1.875977635575308
349,539,1.758518265540124
350,430,2.281856363975289
350,510,2.1083823735193437
351,401,5.005098555471177
351,475,2.3560801443460746
351,579,2.9116762947461243
352,367,3.058328272634892
352,458,2.4419667550191235
354,396,1.346354392989629
354,588,2.8607974003462635
355,384,1.0627472716072293
355,583,3.6553325467285704
355,590,2.9980591286235594
356,461,2.3757545699086435
356,517,1.7529224705746285
357,359,1.8544018196740721
357,434,1.7122371856381962
357,461,1.5444938991969288
358,435,0.7474107922452817
358,447,1.0392340261872033
359,434,2.58279392689202
359,461,1.0270356665706475
360,424,2.1083378321339117
360,488,3.0835754110934728
360,489,3.1309958315727147
360,581,3.372796102721148
361,467,2.9164725185784155
363,446,1.0047367187829452
363,588,0.7796373640066037
363,601,2.3249947861743765
364,448,1.4585878149133116
364,493,0.7597928084032033
364,556,1.970673508414444
365,468,3.133725705835416
365,492,1.7529160887391124
365,509,1.146141672438656
365,535,2.319941897818138
365,560,1.414386376349125
366,432,1.5484251660283153
367,458,2.6472612452848163
367,471,3.7344300345076378
368,495,2.1494966343216886
369,417,2.9159812239151712
369,517,3.321879135189444
369,548,2.727486203034809
370,568,3.407346096378854
371,599,3.0405270081299713
372,439,2.434020532184243
372,440,2.3400539872583175
372,479,3.748701615909929
373,563,3.4665726364342806
374,487,4.255193472727969
374,496,4.704766097395903
374,497,5.32065145062518
376,520,3.033727247881145
376,547,3.5822734808289143
377,465,2.2624900308755187
377,490,2.5908953317543193
377,505,2.0681213364607887
378,542,2.916377199407797
379,388,2.386430919646945
379,516,3.2814830804363964
379,543,1.803625819660285
380,381,2.555862014401789
380,477,2.2294343144711557
380,571,0.7361863308814515
381,477,2.1119790226314166
381,571,2.256850406719962
382,484,2.4432063357056886
382,485,1.67560731920757
382,526,2.2886613636046467
382,599,0.5066055697404588
383,396,2.339377085064813
384,590,3.134269036567711
385,471,2.98026528887517
385,597,1.2682197894424774
386,456,3.476368054310274
386,536,2.4365408485942193
386,540,1.280545291839173
387,508,3.4906757610120875
387,546,3.380698728633327
387,561,3.804333117074669
388,389,3.455817789996267
388,543,4.173587128741027
390,433,2.0518112068504153
391,421,1.0666338883247937
391,451,0.6610319266425352
391,454,2.34080475270378
391,499,3.22307058800653
391,570,3.176663925767937
391,573,2.7122255616776454
391,591,1.5374018894083723
392,445,4.260973303361989
392,586,5.041241692413923
393,577,3.125495466137354
394,444,1.8164548893647527
394,460,4.324959633266876
394,582,3.87708185941296
394,595,1.965677703156015
395,577,3.192246757894948
396,588,2.6483639361554343
397,428,2.056691802564196
397,470,1.1146013898582463
398,399,2.1880376947938203
398,402,1.5907067803358246
399,402,0.689320700746089
399,569,3.93599417229315
400,487,1.5777934594198255
400,554,1.0687473185374885
400,584,2.753840433754934
401,475,4.5241007238570505
401,497,6.862578548504642
403,600,2.4962248481439095
404,583,2.2527207895543566
405,408,2.09422271439362
406,507,3.676010496824551
407,582,3.2614838778229562
408,566,3.561464690341087
409,455,2.397329278142177
409,476,3.12733957182891
410,475,2.905098340365591
410,524,2.883459846635486
410,579,2.1118188015746706
411,522,2.8840763480696747
413,530,1.1631558568174583
414,438,3.5463776571571364
414,439,2.3817606292128355
414,498,1.7020221238639563
414,565,0.17619938384299808
414,572,1.561979526457509
415,472,2.213619138047379
416,590,2.8872812703747086
417,452,2.0857232015409486
417,517,1.7143294707932475
417,548,0.20120893581093446
418,428,3.4952458840941474
418,448,3.406887729622868
418,538,2.588318137905766
419,460,3.1683018490414487
419,582,4.213739588883658
419,598,3.180202023752659
420,454,3.4458744123093674
420,553,0.7083195130725775
420,573,2.822215060304846
421,451,1.4925995707573954
421,454,1.4713157723518486
421,591,0.6359356472119433
422,431,3.9625938721955642
422,550,1.2571758634554138
424,473,3.0664438155699587
424,489,1.6912851299665799
424,529,2.2711718652369344
424,581,1.2709480044886345
425,478,2.4660138928973265
425,479,2.3997710589021146
425,483,0.5629245444426978
427,473,2.8017980314843514
427,529,2.8553591225095607
427,576,3.743809895898445
428,470,1.1060075697533847
429,532,2.984397339869672
429,539,1.3336593257598377
430,510,0.6246679305818674
431,522,3.40531110194861
431,550,3.3358520300413677
432,435,2.2185515061434646
433,453,2.344250470136179
435,447,1.7796766170272666
436,440,4.017769579171408
436,441,1.7773867160523356
436,482,1.4245286625977505
437,462,1.9524161402075706
437,562,0.8347073002244906
438,498,2.465654898699974
438,565,3.630460807187126
439,498,2.2134272715176286
439,565,2.2122698765301774
439,572,3.2221904977511504
440,441,3.644403651143938
440,482,3.6625741343506544
441,482,2.911708659517389
442,447,3.988973240870784
443,447,3.724869826156846
444,595,1.020492296548976
445,506,2.233852875773094
446,588,1.1211553171531439
446,601,1.3262543177501989
449,568,3.095501074699515
449,597,2.9248825300777024
450,516,3.47658007394176
451,570,3.4863518691114552
451,573,2.053892513529064
451,591,2.0694305456736437
452,548,2.017640967445756
452,598,2.855217823131109
454,514,2.111738680544903
454,553,3.101816357059693
454,591,1.690003664693389
456,536,1.2569516103984597
457,527,2.2048749448364817
458,527,3.285946665110303
459,462,5.752706851315846
459,463,4.212261100451894
460,582,4.645576556763044
462,463,3.081376535728873
462,513,3.6373528828865354
462,562,1.1909303518732448
463,562,4.259434310490372
464,546,3.522338027375126
464,557,2.6386662749111247
466,489,2.4336960877692895
468,504,3.709668463437906
468,535,2.525786428834615
469,544,5.526917872216675
469,545,4.350169967196523
471,597,3.9153142951028173
472,576,4.062792933030222
473,529,1.292552109256758
473,576,1.672652169082228
473,581,3.030521259069312
474,531,2.5916042553506777
474,551,1.2987524460100657
474,578,0.35983821021734025
476,596,2.7395031716209655
478,483,2.314478511809697
479,483,2.9626956033448124
480,528,3.253787030680941
480,580,2.0801129188419885
481,519,5.672475699994594
481,592,3.008385384519359
481,593,2.6069554547160183
484,485,1.0588044919078112
484,526,1.3333269437763633
484,599,2.3978831594690027
485,526,0.732654310023756
485,599,1.8302189206485375
487,554,0.9112143344020529
488,502,2.6429682537549457
488,503,2.5589142479972216
489,581,1.571168975523336
490,505,1.9422512904340579
490,557,2.3158546539324494
491,492,2.275546406193574
491,560,2.59897483283865
492,509,1.117663223686523
492,535,2.531442283813322
492,560,0.35338640296538115
493,539,2.81571696267524
493,556,1.9404883910214048
494,549,2.710363518686006
495,507,1.6224408584326655
496,497,0.6412012650813108
498,565,1.6753644941830756
498,572,3.253610128062644
499,570,0.061070307313908286
499,574,3.5138179884495386
500,564,1.0953216009371298
500,572,2.3121710213668423
500,574,1.7201823191609793
501,512,2.677246540120873
502,503,4.391117814746985
502,576,5.2608472983061505
508,561,0.6737370577315875
509,535,1.5604459911352704
509,560,0.8109737929700291
511,523,1.689829997580417
512,513,3.5230583979170436
512,562,3.5924611684462686
514,552,2.2945110741507073
514,553,2.83796340466988
515,563,1.4753616604478759
515,567,2.7416432617333077
516,532,2.713997367613402
516,543,3.4322378252368893
517,548,1.784987970164551
517,549,2.442579490719505
518,555,4.864530688874956
518,585,0.9206294713138312
519,555,6.098693852119361
520,547,1.7531077236023733
525,584,3.4164190027718053
526,583,2.9242964222527346
526,599,2.518349210953689
528,587,1.5493329209998232
529,576,2.9537113064720706
529,581,1.8413418716475662
531,551,2.1927541213033575
532,543,2.2963232551597015
533,538,1.5702226391388885
533,542,2.3465120784884332
534,544,0.8924583246711669
535,560,2.307789674556016
536,540,2.9088348466328937
537,541,1.0545086196464126
540,600,4.13159658517785
546,557,1.423854780141528
546,558,1.601559604384391
551,578,1.636943253964884
552,553,3.165272679718907
553,573,3.2520101154264873
555,585,5.298543481663795
557,558,2.8679525371329344
563,567,2.9725530910187943
564,572,1.875477156720052
564,574,2.6573113846109404
565,572,1.5794792233966186
575,590,2.9952473285311694
588,601,2.3394380673309922
589,596,2.284090771389934
592,593,0.8793641298509114
