from_node,to_node,distance_km
184,433,3.417885459719726
185,2,2.614462167001932
185,163,3.8149314791381554
185,238,2.483632513640326
185,272,2.676949843895686
185,322,3.091590889633714
185,339,3.303275014932727
185,394,1.5850541452859688
185,444,0.9814502695562382
185,582,3.4286821232335374
185,595,1.899672421625411
186,122,0.7140533221634112
186,294,1.7977177799614508
186,417,1.3369196143279807
186,494,2.0041781618400094
186,517,1.5069987310849193
186,548,1.5322008703639944
186,549,2.2234317379928563
187,404,3.4292778412986213
187,409,1.9741813233352523
187,484,2.711112729247651
187,485,2.0173611831389424
187,526,1.3957231705283013
187,583,2.963164705376458
188,45,2.8580286989283437
188,318,0.7903549864072311
188,319,2.75426170552761
188,361,3.6507003469390806
188,467,1.628841521109873
189,76,1.858330239576457
189,79,2.894494686424264
189,81,2.3660761348016526
189,286,2.961625361357124
189,427,3.047044379317176
190,198,0.590667094495814
190,199,1.3728312296549454
190,269,2.1641286219783473
190,368,2.3252952429270914
190,407,4.5514297148574805
190,495,2.5972410487804383
190,507,2.6185697200679816
191,77,2.290596625606873
191,100,2.37415089071029
191,159,2.858155290817827
191,269,1.5302217704082977
191,345,2.8676246654901614
191,495,0.8904649203783576
191,507,1.379171022387317
192,17,0.7441461511892972
192,183,1.6072450367979703
192,230,3.1098186534938455
192,275,3.2284871108539743
192,357,1.32121969034741
192,359,0.7867501404599786
192,434,2.5530981137302806
192,461,0.37949136214501333
193,122,2.5052002654010117
193,131,1.8103308559747566
193,295,2.813769012674519
193,369,2.604219303864431
193,417,1.5191741727864196
193,452,0.9423246219730386
193,548,1.3793347341415525
193,598,3.7488945806647864
194,34,1.4826264362866672
194,89,4.093267004021051
194,459,4.862352460043983
194,462,2.770067556252491
194,463,0.6851389349805576
194,562,3.96045603582565
195,34,4.622257169163236
195,54,3.026437908229251
195,169,0.7129915582761512
195,280,2.80401103061199
195,513,4.710030229417234
196,18,3.250644330151646
196,19,3.119862226642153
196,47,3.0684770786304405
196,103,2.647825710915571
196,202,1.554434859185978
196,248,2.4646362017084056
196,253,2.571186720343592
196,305,2.5465067713410154
197,323,3.49733794783638
197,334,2.904313619932993
197,422,1.7121662551414907
197,431,2.263402633764864
197,550,1.2449640386153327
198,190,0.590667094495814
198,199,1.7858384279889412
198,269,1.6116075742256433
198,368,2.1856767347820836
198,495,2.042475079830307
198,507,2.0670908786159066
199,129,2.550599455004653
199,190,1.3728312296549454
199,198,1.7858384279889412
199,269,2.9053035883620693
199,304,2.749406840069266
199,407,4.658598902008819
200,74,2.408783383615334
200,96,2.3139023612730667
200,203,3.0025586343161104
200,211,2.088619662453579
200,213,2.6605187702343693
200,586,3.038991034299434
201,2,4.382979687905114
201,74,3.765617493842882
201,238,4.030762899722176
201,392,1.6090905711244676
201,586,3.6642108837241856
202,19,1.5669195487595329
202,98,2.931400430032106
202,196,1.554434859185978
202,248,2.5072283508247795
202,445,3.217961999259151
202,506,1.630207490707482
203,96,1.131942712415369
203,128,1.2213099993943102
203,129,2.326334568009179
203,164,0.6148796083113983
203,200,3.0025586343161104
203,211,1.0931091797924737
203,213,0.7844182609629062
203,306,0.8172329816372818
203,338,1.51009959170735
203,393,3.3207638487555178
203,577,1.4726693004742706
204,20,3.599421428974916
204,21,2.735672675424899
204,41,1.1021905560557577
204,67,3.0728852790019814
204,320,2.1090446863723256
204,377,2.1172410442725074
204,465,0.8107187483108902
205,72,4.233290150523387
205,145,4.464916433853724
205,326,0.7466318042870964
205,504,1.8920587927770385
205,534,3.800872584728948
205,544,3.2825969532214474
206,161,3.1579763326553847
206,334,1.6159950995180534
206,350,3.7933946307468083
206,422,2.4535093653797984
206,550,3.6975115828916456
207,25,2.9251775600955168
207,309,1.193908371312336
207,351,0.36151177532308765
207,410,3.28979393645793
207,475,2.5325513130285824
207,579,2.579556998438886
208,57,1.7883761941244498
208,83,1.5759533149895641
208,303,1.331041310114
208,423,4.758694525757607
208,474,2.5963863287373523
208,531,1.285471086823842
208,551,2.829497375483988
208,578,2.5028177882957876
209,82,2.4795917063221515
209,255,3.8130558653135584
209,464,4.295661914346441
209,520,2.9336411816889085
209,547,4.3040521090527495
210,46,4.047746828447713
210,118,3.822856279982601
210,154,2.585916028583573
210,329,4.303134201968991
210,486,0.3225567580252205
211,96,1.282539628597716
211,164,1.1089140110811275
211,200,2.088619662453579
211,203,1.0931091797924737
211,213,1.2795106544211652
211,306,1.4262485107834508
211,393,2.85563562744081
212,52,1.1515343826971085
212,104,2.776053547093629
212,130,3.9144723550812217
212,218,1.3341707640180527
212,300,1.0411515779794778
212,453,2.7858189185065294
213,96,0.4150948440756641
213,128,1.3263328629930273
213,129,2.176052877472028
213,164,1.3771105637907164
213,200,2.6605187702343693
213,203,0.7844182609629062
213,211,1.2795106544211652
213,338,0.9543362971200042
213,577,2.189192499229279
214,177,6.184075970062218
214,222,2.143559568380893
214,415,4.142936433585957
214,472,2.4577623549345065
214,502,3.6581682993259843
214,576,4.2935561063186904
214,592,5.284096768881402
214,593,6.095157681933518
215,223,1.338211798026565
215,243,1.880673941903029
215,287,0.7501447166314996
215,361,0.2364865561952545
215,467,3.15295907477367
215,503,2.857507782056212
216,55,3.589148109662883
216,292,3.0506374898582567
216,515,0.5297927889370918
216,563,0.9677098780796516
216,567,2.613406630355557
217,93,1.2842998153655674
217,267,3.2025498577370355
217,292,2.0860581546935295
217,373,2.669977361528865
217,381,2.907952735867541
218,52,2.438728438801357
218,130,2.594861987470109
218,212,1.3341707640180527
218,300,2.2007484374724786
218,345,2.7199026821173042
219,53,1.0849508701674566
219,80,3.4740419098125397
219,184,3.21304698841681
219,233,1.753637156060669
219,514,3.499998472006133
220,38,3.653051814563205
220,343,3.174795848388048
220,367,4.119033056004061
220,371,3.115617699179498
220,566,3.436487368102702
221,168,3.431187035772516
221,352,2.6773944057206167
221,367,3.230001071489628
221,457,3.86059122413573
221,458,0.582892678295905
221,527,2.861667967679173
222,214,2.143559568380893
222,472,3.7483708599940706
222,488,3.414029341197995
222,502,2.490121416398778
222,576,3.0261330867196863
223,215,1.338211798026565
223,243,1.5787034589603646
223,287,0.5880670813950655
223,361,1.5746983542218196
223,503,1.5192959840296467
224,40,2.3356218009218486
224,73,3.0404326673137168
224,91,2.70207146146635
224,387,2.1374933510925755
224,508,2.2174669258759065
224,561,2.1677872019129225
225,111,3.4609288569228815
225,282,2.7675257608980663
225,321,2.5141638799998383
225,493,2.6770410870647714
225,521,2.743474451393014
225,539,2.257139169782013
226,227,2.373823059063455
226,367,4.046225612478145
226,385,2.6585437203536344
226,471,0.47021259447757124
226,568,3.517974379650453
226,597,3.5115787416961535
227,95,2.7992409487595946
227,226,2.373823059063455
227,385,0.7557407442906793
227,471,2.774547634065947
227,597,1.1407874638961004
228,144,1.5971414948648288
228,229,1.186521653118524
228,490,2.0476000610050917
228,505,3.7574393981458702
228,546,1.6084929741163396
228,557,1.7113874300274312
228,558,1.9406721466289616
229,144,0.8834566005991175
229,228,1.186521653118524
229,464,3.2569099576794303
229,546,0.825315179490412
229,557,0.7371556493367727
229,558,2.1363866739122446
230,17,2.6431428032662305
230,192,3.1098186534938455
230,354,3.147676112825427
230,357,1.8586858169538945
230,434,1.2734081825235106
231,86,2.3598682375347013
231,279,2.6827922873191286
231,297,3.8978205961052512
231,365,2.2302290853462314
231,399,2.659401690177075
231,402,3.348642611702832
231,569,2.6381425819071818
232,80,1.9048105072604877
232,124,2.9013823002852197
232,184,1.9045917147242644
232,233,2.4570424344200235
232,240,1.010517032395029
232,258,1.4965837358965433
232,416,1.6896326800807098
233,53,0.6688857375669213
233,80,2.081029408583239
233,184,1.7756139220220275
233,219,1.753637156060669
233,232,2.4570424344200235
233,390,2.8414254974270494
234,8,2.670415147475658
234,9,3.5594887530343993
234,33,2.470953205893564
234,121,1.348347457390312
234,251,4.116917163980242
234,347,3.88068744054173
234,352,3.093716246895799
234,370,1.855245039778967
235,37,3.2822134029450485
235,95,1.8801428029701646
235,138,2.5756678631912187
235,174,2.3390920395295582
235,264,0.5075342406217573
235,403,1.9152396603776032
235,449,2.322610045027958
235,597,3.428746501983654
236,24,3.810099830183117
236,102,2.421840951580098
236,149,3.2040789483712335
236,156,5.422186880187985
236,374,2.9207227543352667
236,375,2.9476939054851177
236,487,3.4200182711516964
237,24,2.5942016151230374
237,149,3.0381803516788826
237,157,5.604788956857426
237,249,4.0009138875741375
237,375,4.2964991604408125
237,525,1.608024328064119
237,584,3.398018345648099
238,2,0.6474717192955003
238,99,3.7041242319354932
238,185,2.483632513640326
238,201,4.030762899722176
238,272,0.9305452133692007
238,444,1.5539384339275972
238,595,1.3782991091503172
239,56,2.2766763794005507
239,148,2.292856789284946
239,308,3.6463977190617656
239,524,3.760638616010233
239,578,3.9542138709413996
240,184,1.9566847831446952
240,232,1.010517032395029
240,258,1.2411692596951471
240,390,2.849726270071824
240,416,2.3169852105507904
240,494,2.817873734374096
241,131,4.433337324348836
241,419,1.2926741983253824
241,460,2.156200463351586
241,582,4.755475461961789
241,598,2.962593660024903
242,76,2.4169425277107464
242,78,2.7466271764606818
242,79,2.6802780301943927
242,427,3.459427251251961
242,480,2.2908249168234365
242,580,0.4521613609554566
243,215,1.880673941903029
243,223,1.5787034589603646
243,287,1.5843686162525847
243,360,2.57014205512433
243,361,2.0233474030198315
243,488,3.631607210762869
243,503,2.3764927072915736
244,3,1.5732967453351525
244,271,1.8483159176438517
244,311,0.9995034459305071
244,332,2.706132781390148
244,364,1.999472689521186
244,378,3.490712849126961
244,448,1.6170681816659511
244,542,3.1915593427374502
245,7,2.468878302932219
245,111,3.8279092211167267
245,119,3.015190377994056
245,141,1.5121986267296446
245,152,1.391999257563745
245,270,2.196265800726168
246,29,2.1002935909652827
246,134,2.5658457753279755
246,182,2.7205814396059282
246,354,2.7890428246254073
246,396,2.6550635237561995
247,48,3.4484768533947436
247,114,2.4387086312484425
247,263,2.668527604530149
247,331,3.0240345018015495
247,412,1.5232708826758183
247,530,3.221122631359868
248,196,2.4646362017084056
248,202,2.5072283508247795
248,253,2.2781840986134965
248,323,1.6671280286173569
248,411,3.58129278394783
248,506,2.7682630990563113
248,522,1.1281635342833338
249,24,4.157020767882456
249,113,5.284127552741978
249,157,2.04774638175882
249,237,4.0009138875741375
249,525,3.6670910287360763
250,265,3.5397004439123694
250,346,4.697663982937074
250,370,4.700044805923318
250,456,2.513385033206408
250,536,3.7214857551460905
251,8,1.4499294779590737
251,9,1.2914615946015005
251,35,5.555237201022209
251,168,4.729493735129984
251,234,4.116917163980242
251,347,1.6771270700911
252,18,2.2161893554114713
252,103,2.841836326185861
252,154,2.9521106528518897
252,584,2.30688559468176
252,594,3.0969894552960873
253,47,2.5936834822756127
253,70,3.815979817134674
253,196,2.571186720343592
253,248,2.2781840986134965
253,305,3.022471279891412
253,323,3.0524897979967367
253,411,2.1260122082606023
253,522,2.332501509186762
254,49,2.0380387950070777
254,263,2.2108533625800035
254,330,2.4343054279805743
254,413,0.7533067689142015
254,530,0.8392530710710788
255,59,2.6842026257509417
255,82,3.5523529593645358
255,209,3.8130558653135584
255,505,4.822767405306369
255,559,3.4495228211624607
256,105,3.519198405755181
256,132,2.145009601131588
256,134,2.6301218555018857
256,135,1.4676711379773175
256,383,1.8273213707723437
256,484,2.6633721424143744
257,342,2.029738998050304
257,344,3.2199285462615457
257,363,2.8363812213692023
257,446,3.0885947482754323
257,588,3.609424976560886
258,124,2.316826143968862
258,232,1.4965837358965433
258,240,1.2411692596951471
258,294,2.0532632579358747
258,416,1.6157160227199636
258,494,1.7785294593487218
259,285,2.9214925368520186
259,391,2.4488026606077207
259,451,2.0260787314425293
259,499,3.238679405994267
259,564,2.2896669179732685
259,570,3.2336423169252955
259,573,2.133756074658829
260,92,1.328615193127844
260,372,3.423089617565432
260,425,2.3352377595219833
260,478,3.5871150033018724
260,479,0.6369326963282159
260,483,2.8818672386361333
261,106,4.3410078367002125
261,178,2.844539972167136
261,179,1.1461644698184272
261,284,1.213204136882038
261,426,0.5467707825443263
262,6,3.0778434010897584
262,273,4.2680584700590325
262,379,3.9326318904248154
262,388,2.2998523661963204
262,389,1.395563291562518
263,48,4.136667616251778
263,49,1.9670931618519054
263,247,2.668527604530149
263,254,2.2108533625800035
263,413,2.9198696751486093
263,530,2.6093608648475293
264,37,3.086183349136581
264,95,2.2073385962995498
264,174,2.4139458713427207
264,235,0.5075342406217573
264,403,1.6451722758527487
264,442,3.8712919878087457
264,449,2.7971067072853457
265,33,2.4286167351416035
265,138,3.0772930594881833
265,250,3.5397004439123694
265,346,2.035720275682692
265,370,2.8988663017312204
265,568,2.244047264663782
266,55,2.248947540152077
266,125,1.7937791303379624
266,312,3.315403568652174
266,455,2.9763358895586913
266,567,3.415492074225813
267,43,1.9642870796980816
267,217,3.2025498577370355
267,380,2.4021929201826526
267,381,0.29841172829827656
267,477,1.81356729433314
267,571,2.184156545604698
268,30,1.6549802195111576
268,133,0.665244606747232
268,421,1.8825973525255313
268,454,2.608824400374483
268,575,2.9928152557798158
268,591,1.2476511633149787
269,165,4.101970516793109
269,190,2.1641286219783473
269,191,1.5302217704082977
269,198,1.6116075742256433
269,199,2.9053035883620693
269,304,3.21013509261507
269,406,3.9712373911498418
269,495,1.506866527540903
269,507,0.4556587389819712
270,111,1.907485027433562
270,141,3.1805037451914213
270,152,2.866293566357865
270,245,2.196265800726168
270,521,1.9937806153445918
271,244,1.8483159176438517
271,311,2.739969978437575
271,332,1.7186776814721545
271,378,1.9591584505301483
271,542,1.7643399077840296
272,2,0.285576930911154
272,185,2.676949843895686
272,238,0.9305452133692007
272,394,2.8912354025139035
272,444,1.7031382676469264
272,595,0.9314790237039879
273,75,2.8026899975689705
273,109,2.493590559252294
273,153,3.098064482479419
273,262,4.2680584700590325
273,389,2.8731732573953166
273,450,2.7396331110493986
273,523,2.4811718550399857
274,29,2.2738936022369782
274,183,1.6364019065612114
274,356,1.0870698422148175
274,517,1.9494317249798816
274,549,2.3077380642668452
275,1,3.485682582197023
275,17,3.527462558397499
275,192,3.2284871108539743
275,359,2.747775298330303
275,461,3.1364806672533883
276,90,2.6034352331986517
276,317,1.2064569002250927
276,324,1.9130664493807643
276,333,0.771911666974413
276,362,2.6809383436533745
277,138,3.041950932693231
277,174,2.8651382405837604
277,386,0.9320435784673741
277,456,3.1391572977880076
277,536,2.378578790590214
277,540,2.2091328625935445
278,58,0.7869613217969837
278,150,2.003660672650499
278,180,2.1034038266446187
278,443,3.610116882646663
278,491,2.6500509526446696
279,231,2.6827922873191286
279,316,2.005088844593764
279,398,2.041464451053739
279,399,0.5194363034394658
279,402,0.8776731775606035
279,569,4.280669218023924
280,54,0.33652895986518694
280,61,2.148104217927637
280,169,2.1015330543473922
280,195,2.80401103061199
280,513,2.2310223535706135
281,94,2.4975396447760856
281,340,1.498522769366764
281,405,1.811060867151345
281,408,1.5981933765297842
281,457,3.5580530567722315
281,527,2.7982213034934924
282,68,1.204173494047127
282,114,1.678022139997466
282,225,2.7675257608980663
282,321,0.8816682444920095
282,331,1.868978307360359
282,412,2.4404823278401633
282,556,1.5240164758261454
283,3,2.5107851849419798
283,27,1.3275912449391136
283,68,2.622444549320707
283,331,2.320460271785027
283,378,3.2405186549567406
283,556,2.4305132415348294
284,15,3.830607209577967
284,50,4.397707708635048
284,178,2.9172663952988622
284,179,1.2040989066791772
284,261,1.213204136882038
284,426,0.8793476661804507
285,13,2.0188596376002104
285,259,2.9214925368520186
285,414,2.023227314421115
285,500,2.065579749482187
285,564,1.3518913385233908
285,565,2.0868550844976945
285,572,0.6847661094143893
286,189,2.961625361357124
286,427,1.4886712948900584
286,473,2.679070639219839
286,529,2.046160935680729
286,581,3.0977150640470534
287,215,0.7501447166314996
287,223,0.5880670813950655
287,243,1.5843686162525847
287,361,0.9866312728267541
287,467,3.9031037914051696
287,503,2.107363065424712
288,14,1.9307891518878426
288,76,4.439661156451428
288,79,3.586669820469232
288,337,2.082491090456171
288,438,3.5206250572358617
289,11,1.7592801811575827
289,123,1.3691247919882836
289,137,2.525410757564922
289,476,0.7107355637048457
289,596,2.7730327044393848
290,44,3.6160326807480185
290,107,2.7969127908162226
290,415,3.038661028507202
290,472,3.2855694617314732
290,528,4.116726284151221
291,112,4.072144969651137
291,176,1.2338561628029516
291,328,5.462481606773839
291,393,5.529976848243904
291,519,3.1289791005141803
292,28,3.5953940289988604
292,93,2.3659526549203007
292,216,3.0506374898582567
292,217,2.0860581546935295
292,373,1.8797082592358496
292,515,3.4782477832811343
292,563,2.1540515850033803
293,62,3.4626022452861167
293,372,2.132525288311814
293,439,4.024830499450766
293,440,1.083193022016311
293,482,3.607057541081263
294,122,2.4605532481841625
294,186,1.7977177799614508
294,258,2.0532632579358747
294,417,2.5524660429618993
294,494,0.6650084591235863
295,193,2.813769012674519
295,369,1.4599420213222047
295,417,3.750581232142399
295,452,3.489953865030185
295,548,3.5494110907004246
296,72,1.4875445321512448
296,327,3.3729637011885987
296,469,3.409696693781428
296,534,2.3657476345436677
296,544,2.235277457502221
296,545,3.7399901043476373
297,86,1.5741460477329805
297,151,1.4326340278439886
297,231,3.8978205961052512
297,468,2.507081084044932
297,569,4.680026385507586
298,97,2.0364319573437832
298,113,5.382022014005954
298,155,3.3209330137072306
298,328,2.8464327140213324
298,518,1.244646178706869
298,555,3.8644714881711058
298,585,1.4349374021390502
299,71,4.012300596587241
299,102,3.4298321270182504
299,149,3.9021836188928907
299,400,2.253602894509343
299,487,1.715591089684053
299,554,1.2574771242643552
300,52,1.2127749576672335
300,104,2.658585261885756
300,212,1.0411515779794778
300,218,2.2007484374724786
300,453,2.6319772906904864
300,552,3.4389553880715646
301,10,2.4507020803116877
301,28,2.798953221296418
301,63,1.0301662785935934
301,127,3.8649595198638145
301,142,2.6285451992711697
301,143,3.6982201163348813
301,589,3.5516012173459846
302,57,2.8958709012217136
302,83,1.5407068200625973
302,110,1.9215677603000534
302,117,1.8966774861873446
302,171,2.716716645762364
302,423,3.0191661586038636
303,57,1.8367586180822677
303,208,1.331041310114
303,474,2.4845076058915714
303,531,0.12791557453567037
303,551,2.0649497005060065
303,578,2.579431643681009
304,129,3.17434449888157
304,165,2.1537718483660475
304,199,2.749406840069266
304,269,3.21013509261507
304,395,3.7286105735411756
304,406,3.0319348540701925
305,18,2.8977743701731287
305,47,1.0395226126975337
305,103,2.809255428519341
305,196,2.5465067713410154
305,253,3.022471279891412
306,128,1.5910841818511365
306,164,0.3215194930438411
306,203,0.8172329816372818
306,211,1.4262485107834508
306,393,2.7408347746716744
306,395,3.9372953391306145
306,577,0.866061547536977
307,19,3.555802999978809
307,46,1.1365746799758598
307,103,3.549220869941504
307,445,3.1917120684312867
307,594,1.87683543111726
308,70,2.8577585095584546
308,148,1.5059969218638598
308,239,3.6463977190617656
308,410,2.340739856722155
308,524,1.0197008818068622
308,579,2.864298028800893
309,25,1.73492652658802
309,207,1.193908371312336
309,351,0.8323965959892483
309,401,4.172701959481929
309,475,2.135066472948555
309,579,3.697420083981076
310,162,1.846209999241488
310,379,2.4280818817411216
310,388,3.5369995114162243
310,428,2.1299472964078023
310,470,2.9395465517926933
310,543,2.6284958616667318
311,3,1.8797978797087103
311,244,0.9995034459305071
311,271,2.739969978437575
311,335,2.046629711447517
311,364,1.571892902489252
311,448,0.6263766380355872
312,42,1.461972648372177
312,125,2.2908779700232937
312,126,0.7423511574949766
312,167,1.5121072546110166
312,266,3.315403568652174
312,353,1.6475611993016157
313,39,3.275634910530946
313,42,2.6050819831341245
313,125,3.2733972573171766
313,126,3.3210321759760286
313,166,3.642462372268691
313,353,3.1286525108560923
314,78,1.646786127899788
314,159,2.89486171093531
314,480,1.8814095111961493
314,528,2.5742505183182947
314,587,1.831053385569175
315,15,1.9448754885928456
315,101,4.251798157897849
315,336,3.147994180389432
315,425,4.209443364623674
315,478,2.8964679693070416
315,483,3.711216716335171
316,150,2.1753340646223602
316,180,2.013294865749932
316,279,2.005088844593764
316,398,1.7173844784966055
316,399,2.4675932687557296
316,402,2.2980297677494055
316,491,1.402660944371316
316,492,2.1356365442796936
316,509,3.0981230019022385
316,560,2.32056502026519
317,90,3.639788591283687
317,276,1.2064569002250927
317,324,2.9039667847313533
317,333,1.597921359587676
317,362,3.4755611292960182
318,45,2.259629741564535
318,188,0.7903549864072311
318,319,2.933644726648076
318,361,3.619627391724561
318,467,2.240531995338679
319,45,2.803929397935622
319,106,5.345047629012411
319,188,2.75426170552761
319,318,2.933644726648076
319,467,4.03317174992339
320,20,2.525154067011601
320,21,1.3584655925295952
320,41,2.67668995592139
320,204,2.1090446863723256
320,465,2.7405992444097147
320,558,2.106184957731205
321,68,2.0856110770533047
321,111,3.0514417489736196
321,114,1.8982337186975773
321,225,2.5141638799998383
321,282,0.8816682444920095
321,412,2.252256075563272
321,521,2.785011144167428
321,556,2.4046325996585143
322,185,3.091590889633714
322,394,1.5148953927712838
322,444,3.2577904008446086
322,460,3.3316501739607056
322,595,3.0913728729694627
323,69,2.9436073226060198
323,197,3.49733794783638
323,248,1.6671280286173569
323,253,3.0524897979967367
323,411,3.2790953931741162
323,431,2.6596863498188315
323,522,0.7462868299272175
324,90,0.7424349679916646
324,276,1.9130664493807643
324,317,2.9039667847313533
324,330,1.0945175993231635
324,333,1.3061608800758702
324,362,0.9424760673757888
325,4,2.8235024643262703
325,7,3.2706851517839106
325,140,0.6845217369155945
325,152,3.3953460633911052
325,532,2.8089183135501425
326,151,4.255092230092857
326,205,0.7466318042870964
326,504,1.760105643447192
326,534,4.506909713538271
326,544,3.9325845638603023
327,72,4.855098783421457
327,296,3.3729637011885987
327,469,0.04534435993238617
327,544,5.486268637369999
327,545,4.351776907464071
328,118,4.259009754427945
328,291,5.462481606773839
328,298,2.8464327140213324
328,393,3.9856578221387644
328,518,1.9448911808986693
328,555,5.332311414270905
328,585,2.7994302875344226
329,74,4.347143249656108
329,118,1.5936294004597922
329,210,4.303134201968991
329,486,4.499488906823478
329,518,4.148006685698657
329,585,3.736091770894669
330,49,2.8437875630330245
330,90,0.5481426760549802
330,254,2.4343054279805743
330,324,1.0945175993231635
330,333,2.2907101868537567
330,362,1.5084999293222368
330,413,1.7712868768886418
330,530,2.918054706910772
331,27,1.237426778478931
331,68,1.7154183559086895
331,114,0.8753710069581061
331,247,3.0240345018015495
331,282,1.868978307360359
331,283,2.320460271785027
331,412,1.9195696377423652
331,556,1.8559977776312813
332,22,2.9857752091741103
332,116,2.97786036935802
332,244,2.706132781390148
332,271,1.7186776814721545
332,378,3.313810875016399
332,533,1.987500921570575
332,542,0.7692808780460463
333,90,2.0439741923972563
333,276,0.771911666974413
333,317,1.597921359587676
333,324,1.3061608800758702
333,330,2.2907101868537567
333,362,1.952920498795434
334,56,3.7292223205074024
334,197,2.904313619932993
334,206,1.6159950995180534
334,422,1.1925557077331788
334,550,2.2668856774497734
335,311,2.046629711447517
335,349,0.9341270942561363
335,364,2.2804553363414373
335,418,2.6814220771584094
335,429,3.233043950234433
335,448,1.4309150914164923
335,493,2.4259351465908474
335,539,2.5686809417647374
336,81,4.238399593945668
336,101,1.3148778771174192
336,315,3.147994180389432
336,438,5.03447409906879
336,478,3.808247475965201
337,14,3.350304336778498
337,51,4.201560752064808
337,288,2.082491090456171
337,420,3.921295749551349
337,553,4.379608205396958
338,96,1.1075965390490004
338,128,1.109474555258179
338,129,1.4217104662153488
338,203,1.51009959170735
338,213,0.9543362971200042
339,99,1.345822667999986
339,163,0.5137108272582548
339,185,3.303275014932727
339,407,4.013518143855309
339,444,3.582296393834726
339,582,4.360627739487857
339,586,2.880523399875237
340,94,2.719217848064069
340,281,1.498522769366764
340,405,3.1718173730586847
340,408,1.803542150377386
340,457,3.8028617857896423
340,527,2.1469549373044785
340,566,3.067052256912036
341,43,1.844160094171575
341,60,3.842631870406237
341,166,1.832726891283417
341,380,1.0079477170671172
341,477,1.8609394834402226
341,501,3.537041255037933
341,571,1.731294717241324
342,84,2.6340669585560765
342,257,2.029738998050304
342,363,2.1229259700325724
342,446,1.653978104468729
342,601,1.6980009739147386
343,38,1.289936546629265
343,120,1.718917083474821
343,173,2.765807882856617
343,220,3.174795848388048
343,371,0.39811310930436256
343,599,3.116824255317847
344,65,2.2657449781834655
344,257,3.2199285462615457
344,385,4.276563637233813
344,442,3.233861605050167
344,597,4.762911397278167
345,77,0.8172397832169714
345,130,2.9051033130670723
345,191,2.8676246654901614
345,218,2.7199026821173042
345,368,1.8027239627903535
345,495,2.2780337536683386
346,95,2.6167563333374333
346,138,1.041850002867638
346,250,4.697663982937074
346,265,2.035720275682692
346,449,1.4145926953486023
346,568,2.5472353248870903
347,8,1.8747377188141028
347,9,2.6518407991068713
347,35,4.7641938792405005
347,168,3.06648461599405
347,234,3.88068744054173
347,251,1.6771270700911
348,5,3.1704965131632523
348,59,3.837404533769038
348,82,2.9138529723085513
348,160,1.0058065160388154
348,376,2.1695009326876273
348,559,3.416129993782834
349,335,0.9341270942561363
349,364,2.028519929395866
349,429,2.6889136692406272
349,448,1.8515122451340236
349,493,1.875977635575308
349,539,1.758518265540124
350,4,3.0630282526747354
350,66,1.667480177266477
350,119,2.4999474541642215
350,161,3.029664043212443
350,206,3.7933946307468083
350,430,2.281856363975289
350,510,2.1083823735193437
351,25,2.564414324415654
351,207,0.36151177532308765
351,309,0.8323965959892483
351,401,5.005098555471177
351,475,2.3560801443460746
351,579,2.9116762947461243
352,121,2.1058012333265506
352,221,2.6773944057206167
352,234,3.093716246895799
352,367,3.058328272634892
352,458,2.4419667550191235
353,42,1.0586679055613721
353,94,1.9421310206685525
353,125,3.0315613986007692
353,126,1.1452532715252894
353,167,0.47016221037609723
353,312,1.6475611993016157
353,313,3.1286525108560923
354,29,2.4626939799773715
354,134,2.9193350144517907
354,230,3.147676112825427
354,246,2.7890428246254073
354,396,1.346354392989629
354,588,2.8607974003462635
355,105,1.676688363265253
355,182,2.1913221773636122
355,384,1.0627472716072293
355,583,3.6553325467285704
355,590,2.9980591286235594
356,122,2.688914826936442
356,183,1.4129872776789856
356,274,1.0870698422148175
356,461,2.3757545699086435
356,517,1.7529224705746285
357,17,1.1462723750982493
357,183,1.8437721569145908
357,192,1.32121969034741
357,230,1.8586858169538945
357,359,1.8544018196740721
357,434,1.7122371856381962
357,461,1.5444938991969288
358,26,2.035913401204721
358,32,2.5628769131148137
358,65,3.5287902681281245
358,115,1.757957182720418
358,435,0.7474107922452817
358,447,1.0392340261872033
359,17,0.7800106675512277
359,183,2.36662599027793
359,192,0.7867501404599786
359,275,2.747775298330303
359,357,1.8544018196740721
359,434,2.58279392689202
359,461,1.0270356665706475
360,243,2.57014205512433
360,424,2.1083378321339117
360,488,3.0835754110934728
360,489,3.1309958315727147
360,581,3.372796102721148
361,188,3.6507003469390806
361,215,0.2364865561952545
361,223,1.5746983542218196
361,243,2.0233474030198315
361,287,0.9866312728267541
361,318,3.619627391724561
361,467,2.9164725185784155
362,58,3.2743389251587236
362,73,2.351542923323482
362,90,0.9604049802932998
362,276,2.6809383436533745
362,317,3.4755611292960182
362,324,0.9424760673757888
362,330,1.5084999293222368
362,333,1.952920498795434
363,16,2.271217869689271
363,84,1.1925248262751542
363,257,2.8363812213692023
363,342,2.1229259700325724
363,446,1.0047367187829452
363,588,0.7796373640066037
363,601,2.3249947861743765
364,3,1.2935658591059582
364,244,1.999472689521186
364,311,1.571892902489252
364,335,2.2804553363414373
364,349,2.028519929395866
364,448,1.4585878149133116
364,493,0.7597928084032033
364,556,1.970673508414444
365,231,2.2302290853462314
365,468,3.133725705835416
365,492,1.7529160887391124
365,509,1.146141672438656
365,535,2.319941897818138
365,560,1.414386376349125
366,32,2.0503293156188134
366,85,2.9715855154515465
366,115,2.761264054387085
366,170,1.4529247833533236
