node_id,node_type,request_id,x_km,y_km
545,delivery,272.0,60.0,55.65181863504306
546,pickup,273.0,55.12641201529281,48.019452133796094
547,delivery,273.0,52.67395073147927,38.634609831573336
548,pickup,274.0,28.28752360330106,32.93573369577748
549,delivery,274.0,25.353697616189606,35.09309021806232
550,pickup,275.0,51.04135895584624,19.929817650691884
551,delivery,275.0,59.91131088511924,22.978952223095952
552,pickup,276.0,17.979673091522304,23.215449742241262
553,delivery,276.0,14.815012092039902,23.2776742979243
554,pickup,277.0,52.19077035406423,6.765456375596894
555,delivery,277.0,33.584126876548225,0.0
556,pickup,278.0,44.29495937369355,38.0250516579907
557,delivery,278.0,55.63324418924226,46.68885693525465
558,pickup,279.0,55.577199304315066,49.556261811814764
559,delivery,279.0,60.0,37.55008967293416
560,pickup,280.0,43.8745830661777,54.22931109642333
561,delivery,280.0,48.50859266745027,50.30441995206016
562,pickup,281.0,5.993410234238199,54.595261778939125
563,delivery,281.0,4.50151212097644,41.374744982193484
564,pickup,282.0,8.401431245692542,26.755255152275552
565,delivery,282.0,6.871985258861856,23.700118585534543
566,pickup,283.0,15.211855197626033,48.08260999559957
567,delivery,283.0,7.102839645659026,42.813204918463576
568,pickup,284.0,25.913808092809603,53.562059100458285
569,delivery,284.0,41.00995887238282,59.62648823092601
570,pickup,285.0,10.91493076296631,29.788480644859582
571,delivery,285.0,2.148743723892766,46.0064136988681
572,pickup,286.0,7.340997553784174,25.208356658370953
573,delivery,286.0,11.9779928566399,24.86729426785629
574,pickup,287.0,7.389700508992698,29.21242928350836
575,delivery,287.0,16.62253412078276,31.54933076797065
576,pickup,288.0,12.575045145611183,6.108473377341599
577,delivery,288.0,28.58176402786568,10.40638052732684
578,pickup,289.0,58.28040222961308,23.119380760424477
579,delivery,289.0,58.917926820160986,14.570819068220317
580,pickup,290.0,13.915877390115433,12.58992126604916
581,delivery,290.0,8.120195927672315,7.157002215065803
582,pickup,291.0,30.48563740046417,21.003845004062395
583,delivery,291.0,15.705851617072165,36.051812622562366
584,pickup,292.0,48.39926093601566,6.292892840679389
585,delivery,292.0,36.24899826804214,4.579631370959802
586,pickup,293.0,33.75033149314814,14.559380860089714
587,delivery,293.0,18.388055219196424,14.402077897261906
588,pickup,294.0,24.128231616706074,42.95324618237455
589,delivery,294.0,6.660716181055566,33.51573930959268
590,pickup,295.0,19.516612325530716,32.321223185264635
591,delivery,295.0,14.431393139817942,27.91918944896514
592,pickup,296.0,20.087456334563754,0.17924264829136005
593,delivery,296.0,20.948358968955095,0.0
594,pickup,297.0,45.216718152836215,10.590365771501148
595,delivery,297.0,35.647399716191664,19.949798290941402
596,pickup,298.0,7.667689790576366,35.56587950033021
597,delivery,298.0,28.304580470641717,50.73110411925538
598,pickup,299.0,28.453532431743746,28.107393970313854
599,delivery,299.0,16.51258442908997,41.336878019478384
600,pickup,300.0,35.31650388632745,53.87065022554441
601,delivery,300.0,23.004892504365536,45.00533772749707
